9.51E-06,1.498,2.80E-01
9.51E-06,1.5,2.07E-01
9.51E-06,1.498,1.30E-01
9.51E-06,1.499,6.51E-02
9.51E-06,1.499,0
9.51E-06,1.5,0
9.51E-06,1.5,0
9.51E-06,1.5,0
9.51E-06,1.5,0
9.51E-06,1.5,0
9.51E-06,1.5,0
9.51E-06,1.5,0
9.52E-06,1.5,0
9.52E-06,1.5,0
9.53E-06,1.5,0
9.56E-06,1.5,0
9.60E-06,1.5,0
9.69E-06,1.5,0
9.85E-06,1.5,0
1.00E-05,1.5,5.08E-13
